Country,Time,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation ,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per Capita ,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Inflation Rate ,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
South Africa,2021-05-01,2021.0,-17928.0,,96.8,,,,163248.0,,,,,,,3985767.0,,108874.0,,5.2,3.5,,,,,96174.0,,,
South Africa,2021-06-01,2021.0,66357.0,,97.1,,,,163335.0,,,,,,,4051435.0,,108854.0,,4.9,3.5,,,,,205315.0,,,
South Africa,2021-07-01,2021.0,-139791.0,,98.1,,,,144860.0,,,2.97,,,,4090297.0,,107851.0,,4.6,3.5,21925496.41,1559733.34,,1125499.21,79590.0,,35.0,
South Africa,2021-08-01,2021.0,-42054.0,,98.5,,,,158593.0,,,,,,,4116167.0,,116322.0,,4.9,3.5,,,,,123282.0,,,
South Africa,2021-09-01,2021.0,1715.0,,98.7,,,,157024.0,,,,,,,4157422.0,,134787.0,,5.0,3.5,,,,,134628.0,,,
South Africa,2021-10-01,2021.0,-38247.0,,99.0,,,,147919.0,,,1.75,,,,4198382.0,,128137.0,,5.0,3.5,22465562.33,1607894.32,,1149140.96,98748.0,,35.0,
South Africa,2021-11-01,2021.0,-11165.0,,99.4,,,,162789.0,,,,,,,4249546.0,,126951.0,,5.5,3.75,,,,,109994.0,,,
South Africa,2021-12-01,2021.0,42273.0,,100.0,,,,155161.0,,,,,,,4271487.0,,126139.0,,5.9,3.75,,,,,212619.0,,,
South Africa,2022-01-01,2022.0,-61498.0,209916.09,100.2,52329.0,125304.0,,130124.0,,,2.215,,,,4228699.0,73452.0,126571.0,,5.7,4.0,22776000.51,4114483.955,60605000.0,2861891.86,105096.0,1563754.0,35.0,356148.66
South Africa,2022-02-01,2022.0,-23275.0,,100.8,,,,141950.0,,,,,,,4258909.0,,130448.0,,5.7,4.0,,,,,151890.0,,,
South Africa,2022-03-01,2022.0,-20663.0,,101.9,,,,187597.0,,,,,,,4277663.0,,140401.0,,5.9,4.25,,,,,162301.0,,,
South Africa,2022-04-01,2022.0,-78046.0,,102.5,,,,152283.0,,,0.2,,,,4385911.0,,136277.0,,5.9,4.25,23556149.94,1672656.19,,1145800.18,92847.0,,34.0,
South Africa,2022-05-01,2022.0,-22643.0,,103.2,,,,181768.0,,,,,,,4399611.0,,150913.0,,6.5,4.75,,,,,106851.0,,,
South Africa,2022-06-01,2022.0,77417.0,,104.3,,,,184751.0,,,,,,,4461205.0,,160520.0,,7.4,4.75,,,,,233316.0,,,
South Africa,2022-07-01,2022.0,-136720.0,,106.0,,,,177202.0,,,4.26,,,,4524717.0,,153391.0,,7.8,5.5,23490534.22,1704415.4,,1173453.49,86471.0,,33.0,
South Africa,2022-08-01,2022.0,-37078.0,,106.3,,,,174191.0,,,,,,,4576526.0,,167987.0,,7.6,5.5,,,,,138643.0,,,
South Africa,2022-09-01,2022.0,-4863.0,,106.4,,,,191562.0,,,,,,,4651663.0,,171863.0,,7.5,6.25,,,,,135828.0,,,
South Africa,2022-10-01,2022.0,-46700.0,,106.7,,,,159553.0,,,0.73,,,,4704348.0,,164864.0,,7.6,6.25,23687875.58,1705008.07,,1157562.88,105755.0,,33.0,
South Africa,2022-11-01,2022.0,-20839.0,,107.1,,,,171983.0,,,,,,,4691122.0,,164686.0,,7.4,7.0,,,,,108957.0,,,
South Africa,2022-12-01,2022.0,55820.0,,107.5,,,,162839.0,,,,,,,4714271.0,,157852.0,,7.2,7.0,,,,,232006.0,,,
South Africa,2023-01-01,2023.0,-106827.0,232707.41,107.4,56554.0,139518.0,,139355.0,,,0.595,,,,4753830.0,71514.0,162410.0,,6.9,7.25,24125027.79,4352685.875,62028000.0,2880730.2699999996,114088.0,1686697.0,33.0,
South Africa,2023-02-01,2023.0,9962.0,,108.2,,,,151412.0,,,,,,,4743417.0,,140704.0,,7.0,7.25,,,,,176019.0,,,
South Africa,2023-03-01,2023.0,-25123.0,,109.3,,,,191682.0,,,,,,,4765543.0,,185382.0,,7.1,7.75,,,,,171734.0,,,
South Africa,2023-04-01,2023.0,-78616.0,,109.8,,,,163994.0,,,1.83,,,,4826247.0,,160025.0,,6.8,7.75,24267566.74,1759693.45,,1166773.86,84711.0,,33.0,
South Africa,2023-05-01,2023.0,-14365.0,,110.0,,,,183440.0,,,,,,,4916266.0,,173864.0,,6.3,8.25,,,,,119564.0,,,
South Africa,2023-06-01,2023.0,37236.0,,110.2,,,,166315.0,,,,,,,4948113.0,,171064.0,,5.4,8.25,,,,,202955.0,,,
South Africa,2023-07-01,2023.0,-148210.0,,111.1,,,,173425.0,,,-0.94,,,,4951101.0,,157981.0,,4.7,8.25,24593911.68,1767815.44,,1162442.1,87702.0,,32.0,
South Africa,2023-08-01,2023.0,-40614.0,,111.4,,,,180526.0,,,,,,,5046960.0,,167947.0,,4.8,8.25,,,,,151517.0,,,
South Africa,2023-09-01,2023.0,-16362.0,,112.2,,,,173495.0,,,,,,,5079990.0,,161522.0,,5.4,8.25,,,,,138980.0,,,
South Africa,2023-10-01,2023.0,-41677.0,,113.2,,,,170146.0,,,1.44,,,,5117522.0,,183028.0,,5.9,8.25,24618628.95,1815108.28,,1174188.61,109848.0,,32.0,
South Africa,2023-11-01,2023.0,-18620.0,,113.1,,,,185333.0,,,,,,,5200600.0,,164771.0,,5.5,8.25,,,,,122553.0,,,
South Africa,2023-12-01,2023.0,29662.0,,113.1,,,,165508.0,,,,,,,5153005.0,,149891.0,,5.1,8.25,,,,,217731.0,,,
South Africa,2024-01-01,2024.0,-68617.0,,113.2,,,,143989.0,,,0.6,,,,5187768.0,,153678.0,,5.3,8.25,24970638.1,4542972.5,63016000.0,2897400.0,115521.0,,33.0,
South Africa,2024-02-01,2024.0,16486.0,,114.2,,,,161182.0,,,,,,,5239580.0,,147847.0,,5.6,8.25,,,,,188666.0,,,
South Africa,2024-03-01,2024.0,20014.0,,115.1,,,,162334.0,,,,,,,5258749.0,,153169.0,,5.3,8.25,,,,,185759.0,,,
South Africa,2024-04-01,2024.0,-78952.0,,115.4,,,,168757.0,,,0.4,,,,5319933.0,,159299.0,,5.2,8.25,25036157.65,1846223.0,,1171870.0,90992.0,,34.0,
South Africa,2024-05-01,2024.0,-13532.0,,115.6,,,,178029.0,,,,,,,5350058.0,,158070.0,,5.2,8.25,,,,,125989.0,,,
South Africa,2024-06-01,2024.0,36528.0,,115.7,,,,171878.0,,,,,,,5360321.0,,147688.0,,5.1,8.25,,,,,199880.0,,,
South Africa,2024-07-01,2024.0,-162433.0,,116.2,,,,174196.0,,,0.4,,,,5399868.0,,157127.0,,4.6,8.25,24956693.01,1842762.0,,1167174.0,189550.0,,32.0,
South Africa,2024-08-01,2024.0,-38015.0,,116.3,,,,165038.0,,,,,,,5424552.0,,159924.0,,4.4,8.25,,,,,161268.0,,,
South Africa,2024-09-01,2024.0,-4688.0,,100.0,,,,170573.0,,,,,,,5450018.0,,157967.0,,3.8,8.25,,,,,156647.0,,,
South Africa,2024-10-01,2024.0,-46179.0,,99.9,,,,178790.0,,,0.9,,,,5494333.0,,164659.0,,2.8,8.0,25068788.67,1897554.0,,1184744.0,112628.0,,32.0,
South Africa,2024-11-01,2024.0,-4971.0,,99.9,,,,180258.0,,,,,,,5616629.0,,146228.0,,2.9,8.0,,,,,137581.0,,,
South Africa,2024-12-01,2024.0,22794.0,,100.0,,,,159212.0,,,,,,,5667864.0,,144524.0,,3.0,7.75,,,,,210183.0,,,
South Africa,2025-01-01,2025.0,-70273.0,,99.3,,,,148967.0,,,,,,,5624092.0,,165387.0,,3.2,7.75,25014944.26,,,,121294.0,,33.0,
South Africa,2025-02-01,2025.0,15353.0,,100.3,,,,163128.0,,,,,,,5655109.0,,143182.0,,3.2,7.5,,,,,202682.0,,,
South Africa,2025-03-01,2025.0,-1831.0,,101.2,,,,172483.0,,,,,,,5693518.0,,147709.0,,2.7,7.5,,,,,197720.0,,,
South Africa,2025-04-01,2025.0,,,101.6,,,,,,,,,,,,,,,2.8,7.5,,,,,,,,
Tanzania,1997-01-01,1997.0,,,,,,,,,,,,,,,,1948.2,,,,,,,,,,,
Tanzania,1998-01-01,1998.0,,,,,,,,,,,,,,,,2337.48,,,,,,,,,,,
Tanzania,1999-01-01,1999.0,,,,,,,1201.75,,,,,,,,,2210.4,,,,,,,,,,,
Tanzania,2000-01-01,2000.0,,,,,,,1360.96,,,,,,,,,2049.98,,,,,,,,,,,
Tanzania,2001-01-01,2001.0,,,,,,,1766.7,,,,,,,,,2209.69,,,,,,,,,,,
Tanzania,2002-01-01,2002.0,,,,,,,1899.7,,,4.4,,,,,,2143.86,,,,,,,,,,,
Tanzania,2002-04-01,2002.0,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,
Tanzania,2002-07-01,2002.0,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,
Tanzania,2002-10-01,2002.0,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,
Tanzania,2003-01-01,2003.0,,,,,,,2168.61,,,5.8,,,,,,2659.16,,,,,,,,,,,
Tanzania,2003-04-01,2003.0,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,
Tanzania,2003-07-01,2003.0,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,
Tanzania,2003-10-01,2003.0,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,
Tanzania,2004-01-01,2004.0,,,,,,,2615.27,,,7.8,,,,,,3457.56,,,,,,,,,,,
Tanzania,2004-04-01,2004.0,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,
Tanzania,2004-07-01,2004.0,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,
Tanzania,2004-10-01,2004.0,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
Tanzania,2005-01-01,2005.0,,,,,,,2948.27,,,5.7,,,,,,4204.89,,,,,11738946.5,,14559715.0,,,,
Tanzania,2005-04-01,2005.0,,,,,,,,,,7.7,,,,,,,,,,,4755359.0,,5937699.0,,,,
Tanzania,2005-07-01,2005.0,,,,,,,,,,8.3,,,,,,,,,,,5108263.0,,6239580.0,,,,
Tanzania,2005-10-01,2005.0,,,,,,,,,,7.4,,,,,,,,,,,4884144.0,,5867780.0,,,,
Tanzania,2006-01-01,2006.0,,,,,,,3271.38,,,3.3,,,,,,5113.44,,,,,14264546.5,,15201480.5,,,,
Tanzania,2006-04-01,2006.0,,,,,,,,,,4.7,,,,,,,,,,,5931027.0,,6249141.0,,,,
Tanzania,2006-07-01,2006.0,,,,,,,,,,5.7,,,,,,,,,,,6204286.0,,6586179.0,,,,
Tanzania,2006-10-01,2006.0,,,,,,,,,,4.6,,,,,,,,,,,5889458.0,,6124342.0,,,,
Tanzania,2007-01-01,2007.0,,,,,,,3899.87,,,10.9,,,,,,6274.32,,,,,16461002.5,,16602043.0,,,,
Tanzania,2007-04-01,2007.0,,,,,,,,,,6.8,,,,,,,,,,,6609514.0,,6671983.0,,,,
Tanzania,2007-07-01,2007.0,,,,,,,,,,6.6,,,,,,,,,,,6983605.0,,6951256.0,,,,
Tanzania,2007-10-01,2007.0,,,,,,,,,,9.6,,,,,,,,,,,7025739.0,,6713539.0,,,,
Tanzania,2008-01-01,2008.0,,,,,,,5110.77,,,3.8,,,,,,8674.17,,,,,20076853.5,,17452961.0,,,,
Tanzania,2008-04-01,2008.0,,,,,,,,,,5.0,,,,,,,,,,,8196923.0,,7003517.0,,,,
Tanzania,2008-07-01,2008.0,,,,,,,,,,9.7,,,,,,,,,,,8824896.0,,7635121.0,,,,
Tanzania,2008-10-01,2008.0,,,,,,,,,,3.9,,,,,,,,,,,8354353.0,,6976706.0,,,,
Tanzania,2009-01-01,2009.0,,,,,,,4713.84,,,6.8,,,,,,7556.1,,,,,23349773.5,,18446924.5,,,,
Tanzania,2009-04-01,2009.0,,,,,,,,,,3.0,,,,,,,,,,,9226905.0,,7212247.0,,,,
Tanzania,2009-07-01,2009.0,,,,,,,,,,2.6,,,,,,,,,,,9698737.0,,7832512.0,,,,
Tanzania,2009-10-01,2009.0,,,,,,,,,,9.3,,,,,,,,,3.7,,9828459.0,,7624830.0,,,,
Tanzania,2009-11-01,2009.0,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,
Tanzania,2009-12-01,2009.0,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,
Tanzania,2010-01-01,2010.0,-3512.2,2611.3,,,,8173.7,5805.99,,,5.0,,,,,,9054.39,,,7.6,,26856294.5,,19573663.0,4661.5,4427.8,,1488.4
Tanzania,2010-02-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-03-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-04-01,2010.0,,,,,,,,,,7.4,,,,,,,,,7.6,,10714304.0,,7744271.0,,,,
Tanzania,2010-05-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-06-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-07-01,2010.0,,,,,,,,,,5.1,,,,,,,,,7.6,,11517460.0,,8224736.0,,,,
Tanzania,2010-08-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-09-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-10-01,2010.0,,,,,,,,,,8.0,,,,,,,,,7.6,,11727683.0,,8234675.0,,,,
Tanzania,2010-11-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2010-12-01,2010.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-01-01,2011.0,-3861.4,2749.0,,,,9439.4,6733.29,,,7.9,,,,,,12035.57,,,7.6,,32351980.5,,21141316.5,5736.3,5293.3,,1632.9
Tanzania,2011-02-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-03-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-04-01,2011.0,,,,,,,,,,10.2,,,,,,,,,7.6,,13116926.0,,8536466.0,,,,
Tanzania,2011-05-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-06-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-07-01,2011.0,,,,,,,,,,9.3,,,,,,,,,7.6,,13849192.0,,8940205.0,,,,
Tanzania,2011-08-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-09-01,2011.0,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,
Tanzania,2011-10-01,2011.0,,,,,,,,,,4.4,,,,,,,,,9.6,,13855082.0,,8599290.0,,,,
Tanzania,2011-11-01,2011.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2011-12-01,2011.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-01-01,2012.0,-3543.1,3774.7,,,,10764.5,7907.47,,,7.1,,,,,,12678.02,,,12.0,,38351389.5,,27728770.0,7221.4,6480.5,,2072.6
Tanzania,2012-02-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-03-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-04-01,2012.0,,,,,,,,,,3.5,,,,,,,,,12.0,,14998898.0,,18873279.0,,,,
Tanzania,2012-05-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-06-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-07-01,2012.0,,,,,,,,,,5.5,,,,,,,,,12.0,,14742695.0,,18378797.0,,,,
Tanzania,2012-08-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-09-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-10-01,2012.0,,,,,,,,,,4.4,,,,,,,,,12.0,,17299541.0,,21206689.0,,,,
Tanzania,2012-11-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2012-12-01,2012.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-01-01,2013.0,-5100.4,4499.7,,,,13543.0,7773.89,,,4.5,,,,,,13517.6,,,12.0,,44246741.5,,29469049.5,8442.6,7730.0,,2374.9
Tanzania,2013-02-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-03-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-04-01,2013.0,,,,,,,,,,6.8,,,,,,,,,12.0,,17543307.0,,20156062.0,,,,
Tanzania,2013-05-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-06-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-07-01,2013.0,,,,,,,,,,8.0,,,,,,,,,12.0,,17447778.0,,19843868.0,,,,
Tanzania,2013-08-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-09-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-10-01,2013.0,,,,,,,,,,7.9,,,,,,,,,12.0,,20445859.0,,22876634.0,,,,
Tanzania,2013-11-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2013-12-01,2013.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-01-01,2014.0,-3775.7,3926.0,,,,13958.2,8056.78,,,8.5,,,,,,13566.07,,,12.0,,51499151.0,,55501514.5,10182.5,9294.4,,2647.7
Tanzania,2014-02-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-03-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-04-01,2014.0,,,,,,,,,,8.7,,,,,,,,,12.0,,20312230.0,,21906577.0,,,,
Tanzania,2014-05-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-06-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-07-01,2014.0,,,,,,,,,,4.7,,,,,,,,,12.0,,19401407.0,,20783948.0,,,,
Tanzania,2014-08-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-09-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-10-01,2014.0,,,,,,,,,,5.1,,,,,,,,,12.0,,22494836.0,,24054668.0,,,,
Tanzania,2014-11-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2014-12-01,2014.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Tanzania,2015-01-01,2015.0,-4006.0,3710.2,94.5,,,14603.7,7752.96,5.0,,2.9,,,,,,10561.04,4.0,,12.0,,58287910.0,,58563449.5,10957.8,9891.7,,3031.8
Tanzania,2015-02-01,2015.0,,,96.0,,,,,5.1,,,,,,,,,4.2,,12.0,,,,,,,,
Tanzania,2015-03-01,2015.0,,,96.7,,,,,6.1,,,,,,,,,4.3,,12.0,,,,,,,,
Tanzania,2015-04-01,2015.0,,,97.5,,,,,7.2,,6.7,,,,,,,4.5,,12.0,,23246720.0,,23366848.0,,,,
Tanzania,2015-05-01,2015.0,,,97.9,,,,,8.4,,,,,,,,,5.3,,12.0,,,,,,,,
Tanzania,2015-06-01,2015.0,,,98.1,,,,,9.9,,,,,,,,,6.1,,12.0,,,,,,,,
Tanzania,2015-07-01,2015.0,,,98.5,,,,,10.5,,7.6,,,,,,,6.4,,12.0,,22496740.0,,22366026.0,,,,
Tanzania,2015-08-01,2015.0,,,98.5,,,,,10.1,,,,,,,,,6.4,,12.0,,,,,,,,
Tanzania,2015-09-01,2015.0,,,98.6,,,,,9.4,,,,,,,,,6.1,,12.0,,,,,,,,
Tanzania,2015-10-01,2015.0,,,98.7,,,,,10.0,,7.4,,,,,,,6.3,,12.0,,26379351.0,,25838859.0,,,,
Tanzania,2015-11-01,2015.0,,,99.5,,,,,10.9,,,,,,,,,6.6,,12.0,,,,,,,,
Tanzania,2015-12-01,2015.0,,,100.0,,,,,10.9,,,,,,,,,6.8,,12.0,,,,,,,,
Tanzania,2016-01-01,2016.0,-3711.6,4339.6,100.7,,,17759.6,8023.72,10.3,,9.7,,,,,,8958.43,6.5,,12.0,,67292376.0,,62903868.0,14048.0,12411.0,,3553.6
Tanzania,2016-02-01,2016.0,,,101.4,,,,,9.1,,,,,,,,,5.6,,12.0,,,,,,,,
Tanzania,2016-03-01,2016.0,,,101.9,,,,,8.0,,,,,,,,,5.4,,12.0,,,,,,,,
Tanzania,2016-04-01,2016.0,,,102.5,,,,,7.3,,8.2,,,,,,,5.1,,12.0,,27575944.0,,25288296.0,,,,
Tanzania,2016-05-01,2016.0,,,103.0,,,,,7.2,,,,,,,,,5.2,,12.0,,,,,,,,
Tanzania,2016-06-01,2016.0,,,103.5,,,,,8.3,,,,,,,,,5.5,,12.0,,,,,,,,
Tanzania,2016-07-01,2016.0,,,103.5,,,,,7.8,,6.6,,,,,,,5.1,,12.0,,25543699.0,,23835662.0,,,,
Tanzania,2016-08-01,2016.0,,,103.3,,,,,7.0,,,,,,,,,4.9,,12.0,,,,,,,,
Tanzania,2016-09-01,2016.0,,,103.1,,,,,6.1,,,,,,,,,4.5,,12.0,,,,,,,,
Tanzania,2016-10-01,2016.0,,,103.2,,,,,6.0,,3.4,,,,,,,4.5,,12.0,,29020253.0,,26725092.0,,,,
Tanzania,2016-11-01,2016.0,,,104.3,,,,,6.4,,,,,,,,,4.8,,12.0,,,,,,,,
Tanzania,2016-12-01,2016.0,,,105.0,,,,,7.4,,,,,,,,,5.0,,12.0,,,,,,,,
Tanzania,2017-01-01,2017.0,-2258.9,7272.8,105.9,,,18898.7,7932.56,8.2,,4.9,,,,,,9294.4,5.2,,12.0,,73861261.0,,66908116.5,16639.8,14055.2,,3979.5
Tanzania,2017-02-01,2017.0,,,107.0,,,,,9.3,,,,,,,,,5.5,,12.0,,,,,,,,
Tanzania,2017-03-01,2017.0,,,108.4,,,,,11.7,,,,,,,,,6.4,,12.0,,,,,,,,
Tanzania,2017-04-01,2017.0,,,109.0,,,,,12.0,,6.7,,,,,,,6.4,,12.0,,30135355.0,,26971638.0,,,,
Tanzania,2017-05-01,2017.0,,,109.3,,,,,11.8,,,,,,,,,6.1,,12.0,,,,,,,,
Tanzania,2017-06-01,2017.0,,,109.1,,,,,9.8,,,,,,,,,5.4,,12.0,,,,,,,,
Tanzania,2017-07-01,2017.0,,,108.8,,,,,9.3,,5.0,,,,,,,5.2,,12.0,,27208380.0,,25024048.0,,,,
Tanzania,2017-08-01,2017.0,,,108.5,,,,,9.1,,,,,,,,,5.0,,12.0,,,,,,,,
Tanzania,2017-09-01,2017.0,,,108.5,,,,,9.8,,,,,,,,,5.3,,12.0,,,,,,,,
Tanzania,2017-10-01,2017.0,,,108.4,,,,,9.4,,10.0,,,,,,,5.1,,12.0,,32418008.0,,29410863.0,,,,
Tanzania,2017-11-01,2017.0,,,108.9,,,,,7.9,,,,,,,,,4.4,,12.0,,,,,,,,
Tanzania,2017-12-01,2017.0,,,109.2,,,,,6.7,,,,,,,,,4.0,,12.0,,,,,,,,
Tanzania,2018-01-01,2018.0,-2523.2,7615.8,110.1,,,20468.1,7917.14,6.7,,7.5,,,,,,10445.41,4.0,,12.0,,77304798.5,,71666581.0,17944.9,15191.4,,4478.9
Tanzania,2018-02-01,2018.0,,,111.3,,,,,5.8,,,,,,,,,4.1,,12.0,,,,,,,,
Tanzania,2018-03-01,2018.0,,,112.7,,,,,5.0,,,,,,,,,3.9,,12.0,,,,,,,,
Tanzania,2018-04-01,2018.0,,,113.2,,,,,4.0,,6.0,,,,,,,3.8,,12.0,,30892040.0,,28588513.0,,,,
Tanzania,2018-05-01,2018.0,,,113.2,,,,,3.2,,,,,,,,,3.6,,12.0,,,,,,,,
Tanzania,2018-06-01,2018.0,,,112.8,,,,,3.8,,,,,,,,,3.4,,12.0,,,,,,,,
Tanzania,2018-07-01,2018.0,,,112.4,,,,,3.0,,7.3,,,,,,,3.3,,12.0,,29424443.0,,26852914.0,,,,
Tanzania,2018-08-01,2018.0,,,112.0,,,,,3.2,,,,,,,,,3.3,,12.0,,,,,,,,
Tanzania,2018-09-01,2018.0,,,112.1,,,,,3.1,,,,,,,,,3.4,,12.0,,,,,,,,
Tanzania,2018-10-01,2018.0,,,111.8,,,,,2.5,,7.4,,,,,,,3.2,,12.0,,33069465.0,,31574347.0,,,,
Tanzania,2018-11-01,2018.0,,,112.2,,,,,2.0,,,,,,,,,3.0,,12.0,,,,,,,,
Tanzania,2018-12-01,2018.0,,,112.8,,,,,2.6,,,,,,,,,3.3,,12.0,,,,,,,,
Tanzania,2019-01-01,2019.0,-3771.1,8493.8,113.4,,,22300.6,9284.74,2.3,,6.5,,,,,,10403.61,3.0,,12.0,,83608087.5,,76564174.5,18529.6,15511.3,,4781.6
Tanzania,2019-02-01,2019.0,,,114.6,,,,,2.3,,,,,,,,,3.0,,12.0,,,,,,,,
Tanzania,2019-03-01,2019.0,,,116.2,,,,,2.0,,,,,,,,,3.1,,12.0,,,,,,,,
Tanzania,2019-04-01,2019.0,,,116.8,,,,,2.7,,7.6,,,,,,,3.2,,12.0,,33516234.0,,30750534.0,,,,
Tanzania,2019-05-01,2019.0,,,117.2,,,,,3.9,,,,,,,,,3.5,,12.0,,,,,,,,
Tanzania,2019-06-01,2019.0,,,117.0,,,,,4.3,,,,,,,,,3.7,,12.0,,,,,,,,
Tanzania,2019-07-01,2019.0,,,116.6,,,,,4.9,,8.0,,,,,,,3.7,,12.0,,31272211.0,,29011878.0,,,,
Tanzania,2019-08-01,2019.0,,,116.0,,,,,5.0,,,,,,,,,3.6,,12.0,,,,,,,,
Tanzania,2019-09-01,2019.0,,,115.9,,,,,5.1,,,,,,,,,3.4,,12.0,,,,,,,,
Tanzania,2019-10-01,2019.0,,,115.8,,,,,6.0,,5.7,,,,,,,3.6,,12.0,,37075769.0,,33387716.0,,,,
Tanzania,2019-11-01,2019.0,,,116.4,,,,,6.7,,,,,,,,,3.8,,12.0,,,,,,,,
Tanzania,2019-12-01,2019.0,,,117.1,,,,,6.9,,,,,,,,,3.8,,12.0,,,,,,,,
Tanzania,2020-01-01,2020.0,-2440.0,9309.0,98.1,,,23510.0,8245.1,6.4,,5.2,,,,,,9150.72,3.7,,12.0,,90388252.5,,80136120.5,21070.0,17623.0,,5184.0
Tanzania,2020-02-01,2020.0,,,99.2,,,,,6.6,,,,,,,,,3.7,,12.0,,,,,,,,
Tanzania,2020-03-01,2020.0,,,100.2,,,,,5.9,,,,,,,,,3.4,,12.0,,,,,,,,
Tanzania,2020-04-01,2020.0,,,100.6,,,,,5.2,,4.0,,,,,,,3.3,,12.0,,36451079.0,,31989093.0,,,,
Tanzania,2020-05-01,2020.0,,,100.8,,,,,5.2,,,,,,,,,3.2,,12.0,,,,,,,,
Tanzania,2020-06-01,2020.0,,,100.7,,,,,4.7,,,,,,,,,3.2,,12.0,,,,,,,,
Tanzania,2020-07-01,2020.0,,,100.5,,,,,4.9,,5.2,,,,,,,3.3,,12.0,,34156903.0,,30511393.0,,,,
Tanzania,2020-08-01,2020.0,,,100.0,,,,,4.8,,,,,,,,,3.3,,12.0,,,,,,,,
